month,method,component,contribution,active_exposure
2025-01-31,exact_cardinality_cvar,factor:HML,-0.004260064023175842,0.18980946264798138
2025-01-31,exact_cardinality_cvar,factor:RMW,7.132193442200545e-05,-0.0038453484367348984
2025-01-31,exact_cardinality_cvar,factor:CMA,-0.0007595836291805167,-0.07605263493790303
2025-01-31,exact_cardinality_cvar,factor:MOM,-0.0006019213835989572,-0.17452658634639062
2025-01-31,exact_cardinality_cvar,specific,-0.005454157618004947,
2025-01-31,exact_cardinality_cvar,transaction_cost,-7.093211426851804e-06,
2025-01-31,exact_cardinality_cvar,active_net_return,-0.010218993870015649,
2025-01-31,130_30_mathematical_appendix,factor:MKT_RF,0.0033294253384086917,0.04942544832874407
2025-01-31,130_30_mathematical_appendix,factor:SMB,-0.01866569415620194,0.39271927771312387
2025-01-31,130_30_mathematical_appendix,factor:HML,-0.00022955134879392453,0.010227784823809368
2025-01-31,130_30_mathematical_appendix,factor:RMW,-0.008388229507336137,0.4522544920354334
2025-01-31,130_30_mathematical_appendix,factor:CMA,0.001755401987813953,0.17575806194311305
2025-01-31,130_30_mathematical_appendix,factor:MOM,0.00019466626850923885,0.056443316761019935
2025-01-31,130_30_mathematical_appendix,specific,-0.007134300944991484,
2025-01-31,130_30_mathematical_appendix,transaction_cost,-0.00011252092511401084,
2025-01-31,130_30_mathematical_appendix,active_net_return,-0.029250803287705615,
2025-02-28,equal_weight,factor:MKT_RF,-0.0,0.0
2025-02-28,equal_weight,factor:SMB,0.0,0.0
2025-02-28,equal_weight,factor:HML,-0.0,0.0
2025-02-28,equal_weight,factor:RMW,-0.0,0.0
2025-02-28,equal_weight,factor:CMA,-0.0,0.0
2025-02-28,equal_weight,factor:MOM,-0.0,0.0
2025-02-28,equal_weight,specific,0.0,
2025-02-28,equal_weight,transaction_cost,-1.2085547995886133e-05,
2025-02-28,equal_weight,active_net_return,-1.2085547995886133e-05,
2025-02-28,global_minimum_variance,factor:MKT_RF,0.005770554979149307,-0.17731813427794518
2025-02-28,global_minimum_variance,factor:SMB,-0.006215245183017313,-0.21778346425042475
2025-02-28,global_minimum_variance,factor:HML,-0.005017877903103504,0.16330490310744855
2025-02-28,global_minimum_variance,factor:RMW,0.0003508792281631838,-0.03574955771987164
2025-02-28,global_minimum_variance,factor:CMA,0.0003849846984445736,-0.03402374057660644
2025-02-28,global_minimum_variance,factor:MOM,0.0035088512597240256,-0.16791494663932727
2025-02-28,global_minimum_variance,specific,0.014525335927159318,
2025-02-28,global_minimum_variance,transaction_cost,-3.499293205300452e-05,
2025-02-28,global_minimum_variance,active_net_return,0.013272490074466585,
2025-02-28,shrinkage_mean_variance,factor:MKT_RF,0.0019990179981777207,-0.061426005489191415
2025-02-28,shrinkage_mean_variance,factor:SMB,-0.0009939113311614243,-0.03482685662176928
2025-02-28,shrinkage_mean_variance,factor:HML,-0.0030889611785836213,0.10052905146601435
2025-02-28,shrinkage_mean_variance,factor:RMW,-0.0024512662825216846,0.24974885493372434
2025-02-28,shrinkage_mean_variance,factor:CMA,-0.0013621811359900116,0.12038529784825652
2025-02-28,shrinkage_mean_variance,factor:MOM,0.00030988787287431624,-0.01482958432440309
2025-02-28,shrinkage_mean_variance,specific,0.010310649814556743,
2025-02-28,shrinkage_mean_variance,transaction_cost,-3.228445992736234e-05,
2025-02-28,shrinkage_mean_variance,active_net_return,0.004690951297424676,
2025-02-28,maximum_sharpe_with_gmv_fallback,factor:MKT_RF,0.0029195296643807914,-0.08971157105818517
2025-02-28,maximum_sharpe_with_gmv_fallback,factor:SMB,-0.0021926366442640314,-0.07683043712177827
2025-02-28,maximum_sharpe_with_gmv_fallback,factor:HML,-0.0038548168809760548,0.12545353023743486
2025-02-28,maximum_sharpe_with_gmv_fallback,factor:RMW,-0.0019434567347090272,0.19801034982111154
2025-02-28,maximum_sharpe_with_gmv_fallback,factor:CMA,-0.0017090987373673434,0.15104478774073662
2025-02-28,maximum_sharpe_with_gmv_fallback,factor:MOM,0.00138349688948347,-0.06620679794548018
2025-02-28,maximum_sharpe_with_gmv_fallback,specific,0.013756032985968985,
2025-02-28,maximum_sharpe_with_gmv_fallback,transaction_cost,-1.4631518492427632e-05,
2025-02-28,maximum_sharpe_with_gmv_fallback,active_net_return,0.008344419024024361,
2025-02-28,historical_joint_cvar,factor:MKT_RF,0.00573793414204664,-0.17631575825093737
2025-02-28,historical_joint_cvar,factor:SMB,-0.006095837722523954,-0.21359940237710617
2025-02-28,historical_joint_cvar,factor:HML,-0.005718061671514797,0.18609211408902587
2025-02-28,historical_joint_cvar,factor:RMW,0.0006873383187865826,-0.07002991037449707
2025-02-28,historical_joint_cvar,factor:CMA,0.001170768529954548,-0.10346885187740346
2025-02-28,historical_joint_cvar,factor:MOM,0.0030622536523410107,-0.14654316201176565
2025-02-28,historical_joint_cvar,specific,0.013640524999960697,
2025-02-28,historical_joint_cvar,transaction_cost,-1.028529426577583e-05,
2025-02-28,historical_joint_cvar,active_net_return,0.012474634954784953,
2025-02-28,benchmark_relative_constrained,factor:MKT_RF,-0.0014535565979130393,0.04466501834583225
2025-02-28,benchmark_relative_constrained,factor:SMB,0.002116274996166268,0.07415470933165925
2025-02-28,benchmark_relative_constrained,factor:HML,-0.0004449725765809568,0.014481461069246344
2025-02-28,benchmark_relative_constrained,factor:RMW,-0.001472238743127822,0.14999999914615003
2025-02-28,benchmark_relative_constrained,factor:CMA,-0.0016972767698806345,0.14999999932057875
2025-02-28,benchmark_relative_constrained,factor:MOM,-0.0006324866761392276,0.030267446127755473
2025-02-28,benchmark_relative_constrained,specific,-0.0023217115446137714,
2025-02-28,benchmark_relative_constrained,transaction_cost,-1.3557239014495295e-05,
2025-02-28,benchmark_relative_constrained,active_net_return,-0.005919525151103679,
2025-02-28,exact_cardinality_cvar,factor:MKT_RF,0.0055070539359431975,-0.169221250437409
2025-02-28,exact_cardinality_cvar,factor:SMB,-0.00709054076841306,-0.2484540008450964
2025-02-28,exact_cardinality_cvar,factor:HML,-0.006054603799013709,0.19704474796813898
2025-02-28,exact_cardinality_cvar,factor:RMW,5.8152907032654315e-05,-0.005924946647384181
2025-02-28,exact_cardinality_cvar,factor:CMA,0.0008268499676891832,-0.07307440765852266
2025-02-28,exact_cardinality_cvar,factor:MOM,0.0037261730041565715,-0.17831480870781136
2025-02-28,exact_cardinality_cvar,specific,0.012818953061684223,
2025-02-28,exact_cardinality_cvar,transaction_cost,-1.1705764061210572e-05,
2025-02-28,exact_cardinality_cvar,active_net_return,0.00978033254501785,
2025-02-28,130_30_mathematical_appendix,factor:MKT_RF,-0.0010249766890454291,0.031495576220419985
2025-02-28,130_30_mathematical_appendix,factor:SMB,0.003540312737703368,0.12405328347362753
2025-02-28,130_30_mathematical_appendix,factor:HML,-0.003846755128692233,0.12519116361532723
2025-02-28,130_30_mathematical_appendix,factor:RMW,-0.005445615277877146,0.5548300442742213
2025-02-28,130_30_mathematical_appendix,factor:CMA,-0.003926750799248003,0.3470339237958854
2025-02-28,130_30_mathematical_appendix,factor:MOM,-0.0012095119416898564,0.05788080431897674
2025-02-28,130_30_mathematical_appendix,specific,-0.0073496313147563466,
2025-02-28,130_30_mathematical_appendix,transaction_cost,-0.00039891413172088355,
2025-02-28,130_30_mathematical_appendix,active_net_return,-0.01966184254532653,
2025-03-31,equal_weight,factor:MKT_RF,-0.0,0.0
2025-03-31,equal_weight,factor:SMB,0.0,0.0
2025-03-31,equal_weight,factor:HML,0.0,0.0
2025-03-31,equal_weight,factor:RMW,0.0,0.0
2025-03-31,equal_weight,factor:CMA,-0.0,0.0
2025-03-31,equal_weight,factor:MOM,0.0,0.0
2025-03-31,equal_weight,specific,0.0,
2025-03-31,equal_weight,transaction_cost,-1.4385333635857867e-05,
2025-03-31,equal_weight,active_net_return,-1.4385333635857867e-05,
2025-03-31,global_minimum_variance,factor:MKT_RF,0.014832406025891195,-0.18667961319329462
2025-03-31,global_minimum_variance,factor:SMB,-0.005965188159677806,-0.19060340525004263
2025-03-31,global_minimum_variance,factor:HML,0.0002683577782639167,0.1546268652453962
2025-03-31,global_minimum_variance,factor:RMW,-0.0013912811499690956,-0.10008546378643032
2025-03-31,global_minimum_variance,factor:CMA,0.0034339576655608418,-0.12779651617752333
2025-03-31,global_minimum_variance,factor:MOM,-0.0005633610918885597,-0.12733203245138353
2025-03-31,global_minimum_variance,specific,-0.0029264281146183686,
2025-03-31,global_minimum_variance,transaction_cost,-8.3370500306739e-05,
2025-03-31,global_minimum_variance,active_net_return,0.007605092453255386,
2025-03-31,shrinkage_mean_variance,factor:MKT_RF,0.003856705664183206,-0.048540224716970726
2025-03-31,shrinkage_mean_variance,factor:SMB,0.0007760999695574525,0.02479842932902468
2025-03-31,shrinkage_mean_variance,factor:HML,0.00011765359206827984,0.06779161105025763
2025-03-31,shrinkage_mean_variance,factor:RMW,0.0012781180074605495,0.09194477590192235
2025-03-31,shrinkage_mean_variance,factor:CMA,-0.005808984538603769,0.21618437350229075
2025-03-31,shrinkage_mean_variance,factor:MOM,-0.00010945826667687447,-0.02473998251787151
2025-03-31,shrinkage_mean_variance,specific,0.005746694918696366,
2025-03-31,shrinkage_mean_variance,transaction_cost,-0.0001280012246545037,
2025-03-31,shrinkage_mean_variance,active_net_return,0.005728828122030706,
2025-03-31,maximum_sharpe_with_gmv_fallback,factor:MKT_RF,0.009233539552929269,-0.11621267575448901
2025-03-31,maximum_sharpe_with_gmv_fallback,factor:SMB,-0.002351853933220341,-0.07514790084118914
2025-03-31,maximum_sharpe_with_gmv_fallback,factor:HML,0.00021814594024063705,0.12569497006435282
2025-03-31,maximum_sharpe_with_gmv_fallback,factor:RMW,0.0017841412216591842,0.12834688490835539
2025-03-31,maximum_sharpe_with_gmv_fallback,factor:CMA,-0.0020282252527001536,0.07548145509127102
2025-03-31,maximum_sharpe_with_gmv_fallback,factor:MOM,-0.00028215929222526,-0.0637742234445847
2025-03-31,maximum_sharpe_with_gmv_fallback,specific,0.00532117803936487,
2025-03-31,maximum_sharpe_with_gmv_fallback,transaction_cost,-7.234716289614088e-05,
2025-03-31,maximum_sharpe_with_gmv_fallback,active_net_return,0.011822419113152065,
2025-03-31,historical_joint_cvar,factor:MKT_RF,0.014428405800890115,-0.18159489493507297
2025-03-31,historical_joint_cvar,factor:SMB,-0.006673481506996208,-0.2132352351774544
2025-03-31,historical_joint_cvar,factor:HML,0.0003123898763617847,0.17999801469780832
2025-03-31,historical_joint_cvar,factor:RMW,-0.001067561259681528,-0.07679782321353588
2025-03-31,historical_joint_cvar,factor:CMA,0.0031889718513170738,-0.11867924199349403
2025-03-31,historical_joint_cvar,factor:MOM,-0.0006661380903611187,-0.15056190099074732
2025-03-31,historical_joint_cvar,specific,-0.002230296309877703,
2025-03-31,historical_joint_cvar,transaction_cost,-1.9768842665995272e-05,
2025-03-31,historical_joint_cvar,active_net_return,0.007272521518986421,
2025-03-31,benchmark_relative_constrained,factor:MKT_RF,-0.001982427973133261,0.024950698259074144
2025-03-31,benchmark_relative_constrained,factor:SMB,0.004694450170118721,0.14999999400682765
2025-03-31,benchmark_relative_constrained,factor:HML,-5.480880886297622e-05,-0.03158065459157826
2025-03-31,benchmark_relative_constrained,factor:RMW,0.0006769797415263909,0.04870031582487236
2025-03-31,benchmark_relative_constrained,factor:CMA,-0.004030576590127763,0.1499999990014097
2025-03-31,benchmark_relative_constrained,factor:MOM,0.0003154410366934799,0.07129663176792048
2025-03-31,benchmark_relative_constrained,specific,0.0021822931622223446,
2025-03-31,benchmark_relative_constrained,transaction_cost,-0.00019129701237795388,
2025-03-31,benchmark_relative_constrained,active_net_return,0.0016100537260589829,
2025-03-31,exact_cardinality_cvar,factor:MKT_RF,0.013776310252276356,-0.1733876664808498
2025-03-31,exact_cardinality_cvar,factor:SMB,-0.007460280186011359,-0.2383755163307354
2025-03-31,exact_cardinality_cvar,factor:HML,0.0003288061023491374,0.18945698987641477
2025-03-31,exact_cardinality_cvar,factor:RMW,-0.000140819267263207,-0.010130203858807706
2025-03-31,exact_cardinality_cvar,factor:CMA,0.0021324082756167748,-0.07935868034279803
2025-03-31,exact_cardinality_cvar,factor:MOM,-0.0008044221583506983,-0.1818171503970048
2025-03-31,exact_cardinality_cvar,specific,-0.004903454756841851,
2025-03-31,exact_cardinality_cvar,transaction_cost,-1.2632883875663167e-05,
2025-03-31,exact_cardinality_cvar,active_net_return,0.00291591537789949,
2025-03-31,130_30_mathematical_appendix,factor:MKT_RF,-0.00027897969438671436,0.0035112187022109387
2025-03-31,130_30_mathematical_appendix,factor:SMB,0.006247055237540987,0.19960979757673547
2025-03-31,130_30_mathematical_appendix,factor:HML,6.432787936674051e-05,0.03706551156710233
2025-03-31,130_30_mathematical_appendix,factor:RMW,6.993294649986668e-05,0.00503081018854187
2025-03-31,130_30_mathematical_appendix,factor:CMA,-0.007934625095511695,0.295291189682017
2025-03-31,130_30_mathematical_appendix,factor:MOM,0.0007905110130411225,0.1786729247280706
2025-03-31,130_30_mathematical_appendix,specific,0.024292726939548034,
2025-03-31,130_30_mathematical_appendix,transaction_cost,-0.0006652914805959539,
2025-03-31,130_30_mathematical_appendix,active_net_return,0.022585657745502388,
2025-04-30,equal_weight,factor:MKT_RF,0.0,0.0
2025-04-30,equal_weight,factor:SMB,-0.0,0.0
2025-04-30,equal_weight,factor:HML,0.0,0.0
2025-04-30,equal_weight,factor:RMW,0.0,0.0
2025-04-30,equal_weight,factor:CMA,-0.0,0.0
2025-04-30,equal_weight,factor:MOM,-0.0,0.0
2025-04-30,equal_weight,specific,0.0,
2025-04-30,equal_weight,transaction_cost,-1.3006848664201084e-05,
2025-04-30,equal_weight,active_net_return,-1.3006848664201084e-05,
2025-04-30,global_minimum_variance,factor:MKT_RF,-0.004412173142077196,-0.18398023370637173
2025-04-30,global_minimum_variance,factor:SMB,0.0013639167912059516,-0.20444215683039377
2025-04-30,global_minimum_variance,factor:HML,0.0002694147968548788,0.1545639774259972
2025-04-30,global_minimum_variance,factor:RMW,-0.0035364687172683693,-0.10145984394576153
2025-04-30,global_minimum_variance,factor:CMA,0.004681263906314236,-0.1214922057052408
2025-04-30,global_minimum_variance,factor:MOM,0.0032681855530886494,-0.12065104527426818
2025-04-30,global_minimum_variance,specific,-0.0007751527018742734,
2025-04-30,global_minimum_variance,transaction_cost,-1.8517414348987723e-05,
2025-04-30,global_minimum_variance,active_net_return,0.0008404690718948898,
2025-04-30,shrinkage_mean_variance,factor:MKT_RF,-0.0022783494009729114,-0.09500335588789421
2025-04-30,shrinkage_mean_variance,factor:SMB,-9.871140255286623e-05,0.014796190040169327
2025-04-30,shrinkage_mean_variance,factor:HML,0.00016775579526700168,0.09624194088603012
2025-04-30,shrinkage_mean_variance,factor:RMW,0.005883997337386434,0.16880948181824415
2025-04-30,shrinkage_mean_variance,factor:CMA,-0.002814326864040884,0.07303984247216858
2025-04-30,shrinkage_mean_variance,factor:MOM,0.00011957516711240373,-0.004414335926343738
2025-04-30,shrinkage_mean_variance,specific,0.00038278549654656283,
2025-04-30,shrinkage_mean_variance,transaction_cost,-8.733862290902885e-05,
2025-04-30,shrinkage_mean_variance,active_net_return,0.0012753875058367126,
2025-04-30,maximum_sharpe_with_gmv_fallback,factor:MKT_RF,-0.0026296460125074706,-0.10965183649125443
2025-04-30,maximum_sharpe_with_gmv_fallback,factor:SMB,0.00019778687226094306,-0.029646951352517617
2025-04-30,maximum_sharpe_with_gmv_fallback,factor:HML,0.00019466332396456248,0.11167886085757639
2025-04-30,maximum_sharpe_with_gmv_fallback,factor:RMW,0.004252768827056269,0.12201020170873028
2025-04-30,maximum_sharpe_with_gmv_fallback,factor:CMA,-0.0010408409316538115,0.027012803188547888
2025-04-30,maximum_sharpe_with_gmv_fallback,factor:MOM,-0.00027511531404823456,0.01015638484158543
2025-04-30,maximum_sharpe_with_gmv_fallback,specific,0.0006346316385555575,
2025-04-30,maximum_sharpe_with_gmv_fallback,transaction_cost,-0.00012674033059778645,
2025-04-30,maximum_sharpe_with_gmv_fallback,active_net_return,0.0012075080730300284,
2025-04-30,historical_joint_cvar,factor:MKT_RF,-0.004546040876973261,-0.1895622941466213
2025-04-30,historical_joint_cvar,factor:SMB,0.001010942052240513,-0.15153356489427258
2025-04-30,historical_joint_cvar,factor:HML,0.00031218585078041837,0.17910184353657382
2025-04-30,historical_joint_cvar,factor:RMW,-0.0047523297198348805,-0.13634239980657561
2025-04-30,historical_joint_cvar,factor:CMA,0.0027693698614096145,-0.07187307949514393
2025-04-30,historical_joint_cvar,factor:MOM,0.003922008168925088,-0.14478810259344996
2025-04-30,historical_joint_cvar,specific,0.0012311957039830403,
2025-04-30,historical_joint_cvar,transaction_cost,-0.00014188180688507815,
2025-04-30,historical_joint_cvar,active_net_return,-0.00019455076635454608,
2025-04-30,benchmark_relative_constrained,factor:MKT_RF,-0.00017785402765292056,-0.007416215211762722
2025-04-30,benchmark_relative_constrained,factor:SMB,-0.001000711007092682,0.14999999851387608
2025-04-30,benchmark_relative_constrained,factor:HML,-2.4336676307461567e-05,-0.013962015194868733
2025-04-30,benchmark_relative_constrained,factor:RMW,0.0022428686884738763,0.0643469871547928
2025-04-30,benchmark_relative_constrained,factor:CMA,-0.005779708794479897,0.14999999654542134
2025-04-30,benchmark_relative_constrained,factor:MOM,-0.002187528826498919,0.08075662632902189
2025-04-30,benchmark_relative_constrained,specific,-0.0035887052566977388,
2025-04-30,benchmark_relative_constrained,transaction_cost,-0.00013636484135955208,
2025-04-30,benchmark_relative_constrained,active_net_return,-0.010652340741615295,
2025-04-30,exact_cardinality_cvar,factor:MKT_RF,-0.004516338456765385,-0.1883237529480959
2025-04-30,exact_cardinality_cvar,factor:SMB,0.0009675420351262672,-0.1450281877609159
2025-04-30,exact_cardinality_cvar,factor:HML,0.0003382199354120272,0.19403766635061914
2025-04-30,exact_cardinality_cvar,factor:RMW,-0.004287679420583354,-0.12301177238685235
2025-04-30,exact_cardinality_cvar,factor:CMA,0.0005027942205299061,-0.013048950046510174
2025-04-30,exact_cardinality_cvar,factor:MOM,0.004474539693393166,-0.1651858140731599
2025-04-30,exact_cardinality_cvar,specific,0.0032158372505585973,
2025-04-30,exact_cardinality_cvar,transaction_cost,-0.0002771809453036131,
2025-04-30,exact_cardinality_cvar,active_net_return,0.00041773431236761236,
2025-04-30,130_30_mathematical_appendix,factor:MKT_RF,-0.0009914064735080644,-0.04133999025436075
2025-04-30,130_30_mathematical_appendix,factor:SMB,-0.0014559945588528348,0.2182440086260684
2025-04-30,130_30_mathematical_appendix,factor:HML,9.158107666194675e-05,0.05254030450840594
2025-04-30,130_30_mathematical_appendix,factor:RMW,0.003911961126515355,0.11223256789465152
2025-04-30,130_30_mathematical_appendix,factor:CMA,-0.005063154791629179,0.1314033679306941
2025-04-30,130_30_mathematical_appendix,factor:MOM,-0.005588071966506415,0.20629389392828834
2025-04-30,130_30_mathematical_appendix,specific,-0.011621882185147536,
2025-04-30,130_30_mathematical_appendix,transaction_cost,-8.358436745655072e-05,
2025-04-30,130_30_mathematical_appendix,active_net_return,-0.02080055213992328,
2025-05-31,equal_weight,factor:MKT_RF,0.0,0.0
2025-05-31,equal_weight,factor:SMB,0.0,0.0
2025-05-31,equal_weight,factor:HML,-0.0,0.0
2025-05-31,equal_weight,factor:RMW,0.0,0.0
2025-05-31,equal_weight,factor:CMA,-0.0,0.0
2025-05-31,equal_weight,factor:MOM,-0.0,0.0
2025-05-31,equal_weight,specific,0.0,
2025-05-31,equal_weight,transaction_cost,-1.0332381997904454e-05,
2025-05-31,equal_weight,active_net_return,-1.0332381997904454e-05,
2025-05-31,global_minimum_variance,factor:MKT_RF,-0.008721703156982176,-0.1818082908462999
2025-05-31,global_minimum_variance,factor:SMB,-0.004940659238791593,-0.22621047695085128
2025-05-31,global_minimum_variance,factor:HML,-0.00536481322322756,0.16942489374480318
2025-05-31,global_minimum_variance,factor:RMW,-0.0013810277071245323,-0.0942550012575577
2025-05-31,global_minimum_variance,factor:CMA,0.0038397924102548486,-0.12919163682921198
2025-05-31,global_minimum_variance,factor:MOM,0.0039264271807779895,-0.13222754166267614
2025-05-31,global_minimum_variance,specific,0.0018595982331484628,
2025-05-31,global_minimum_variance,transaction_cost,-3.993709957441283e-05,
2025-05-31,global_minimum_variance,active_net_return,-0.010822322601518974,
2025-05-31,shrinkage_mean_variance,factor:MKT_RF,-0.00505331754425704,-0.1053389469107876
2025-05-31,shrinkage_mean_variance,factor:SMB,-0.00026992812697229456,-0.012358790071056822
2025-05-31,shrinkage_mean_variance,factor:HML,-0.0033446613444931654,0.10562695648930491
2025-05-31,shrinkage_mean_variance,factor:RMW,0.002208279491247816,0.15071485180987243
2025-05-31,shrinkage_mean_variance,factor:CMA,-0.002275834215046144,0.07657152157718392
2025-05-31,shrinkage_mean_variance,factor:MOM,0.00037801968234680336,-0.01273030442065132
2025-05-31,shrinkage_mean_variance,specific,-0.0026985561188855468,
2025-05-31,shrinkage_mean_variance,transaction_cost,-3.732981142384421e-05,
2025-05-31,shrinkage_mean_variance,active_net_return,-0.011093327987483418,
2025-05-31,maximum_sharpe_with_gmv_fallback,factor:MKT_RF,-0.005505912968613053,-0.1147735262659848
2025-05-31,maximum_sharpe_with_gmv_fallback,factor:SMB,-0.001104308721963852,-0.05056130986226984
2025-05-31,maximum_sharpe_with_gmv_fallback,factor:HML,-0.00384969230298867,0.12157621938451148
2025-05-31,maximum_sharpe_with_gmv_fallback,factor:RMW,0.0017678628923460153,0.1206564635029713
2025-05-31,maximum_sharpe_with_gmv_fallback,factor:CMA,-0.0010568302835585542,0.03555755613740277
2025-05-31,maximum_sharpe_with_gmv_fallback,factor:MOM,0.0002720560408003664,-0.00916184098501105
2025-05-31,maximum_sharpe_with_gmv_fallback,specific,-0.00268260651626177,
2025-05-31,maximum_sharpe_with_gmv_fallback,transaction_cost,-3.5327133231797233e-05,
2025-05-31,maximum_sharpe_with_gmv_fallback,active_net_return,-0.012194758993471314,
2025-05-31,historical_joint_cvar,factor:MKT_RF,-0.009119529506600959,-0.19010118128019537
2025-05-31,historical_joint_cvar,factor:SMB,-0.0033230049499281145,-0.1521453915969991
2025-05-31,historical_joint_cvar,factor:HML,-0.005663223844586481,0.17884892878802863
2025-05-31,historical_joint_cvar,factor:RMW,-0.002008178926454181,-0.13705800851196936
2025-05-31,historical_joint_cvar,factor:CMA,0.0020712675981081996,-0.06968878072581758
2025-05-31,historical_joint_cvar,factor:MOM,0.004337183016796525,-0.14606027863185292
2025-05-31,historical_joint_cvar,specific,-0.0017276066371301226,
2025-05-31,historical_joint_cvar,transaction_cost,-9.326632702374965e-06,
2025-05-31,historical_joint_cvar,active_net_return,-0.01544241988249751,
2025-05-31,benchmark_relative_constrained,factor:MKT_RF,-0.0014036955713708648,-0.02926074048910432
2025-05-31,benchmark_relative_constrained,factor:SMB,0.002900130232250694,0.13278386776932818
2025-05-31,benchmark_relative_constrained,factor:HML,-2.9004312578791117e-05,0.0009159783150561145
2025-05-31,benchmark_relative_constrained,factor:RMW,0.0015272593410634767,0.1042352954759177
2025-05-31,benchmark_relative_constrained,factor:CMA,-0.004084232854607418,0.13741595151581568
2025-05-31,benchmark_relative_constrained,factor:MOM,-0.0020379047707066796,0.06862909346501397
2025-05-31,benchmark_relative_constrained,specific,-0.008081341588315125,
2025-05-31,benchmark_relative_constrained,transaction_cost,-3.7488590963781895e-05,
2025-05-31,benchmark_relative_constrained,active_net_return,-0.01124627811522849,
2025-05-31,exact_cardinality_cvar,factor:MKT_RF,-0.009102458994288614,-0.1897453378615973
2025-05-31,exact_cardinality_cvar,factor:SMB,-0.0032497401169867927,-0.1487909257246605
2025-05-31,exact_cardinality_cvar,factor:HML,-0.0061260074307753565,0.19346398744047474
2025-05-31,exact_cardinality_cvar,factor:RMW,-0.0017721998663707814,-0.12095246154127964
2025-05-31,exact_cardinality_cvar,factor:CMA,0.0002929184382736224,-0.009855379784844708
2025-05-31,exact_cardinality_cvar,factor:MOM,0.005111997290879792,-0.1721531569637723
2025-05-31,exact_cardinality_cvar,specific,-0.0021103834241908426,
2025-05-31,exact_cardinality_cvar,transaction_cost,-1.0113521573831745e-05,
2025-05-31,exact_cardinality_cvar,active_net_return,-0.016965987625032805,
2025-05-31,130_30_mathematical_appendix,factor:MKT_RF,-0.0028312487988126143,-0.05901880582357144
2025-05-31,130_30_mathematical_appendix,factor:SMB,0.0047917820164127874,0.21939406119462831
2025-05-31,130_30_mathematical_appendix,factor:HML,-0.0016204720113738387,0.051175742177705735
2025-05-31,130_30_mathematical_appendix,factor:RMW,0.0020494078475204514,0.13987187820256397
2025-05-31,130_30_mathematical_appendix,factor:CMA,-0.00389933189768109,0.13119487112282263
2025-05-31,130_30_mathematical_appendix,factor:MOM,-0.006609784977934893,0.2225931052102288
2025-05-31,130_30_mathematical_appendix,specific,-0.034568492717449974,
2025-05-31,130_30_mathematical_appendix,transaction_cost,-4.8768648014763416e-05,
2025-05-31,130_30_mathematical_appendix,active_net_return,-0.04273690918733394,
2025-06-30,equal_weight,factor:MKT_RF,-0.0,0.0
2025-06-30,equal_weight,factor:SMB,-0.0,0.0
2025-06-30,equal_weight,factor:HML,-0.0,0.0
2025-06-30,equal_weight,factor:RMW,-0.0,0.0
2025-06-30,equal_weight,factor:CMA,0.0,0.0
2025-06-30,equal_weight,factor:MOM,-0.0,0.0
2025-06-30,equal_weight,specific,0.0,
2025-06-30,equal_weight,transaction_cost,-1.3073862815577653e-05,
2025-06-30,equal_weight,active_net_return,-1.3073862815577653e-05,
2025-06-30,global_minimum_variance,factor:MKT_RF,0.002293296524443625,-0.18458695746902443
2025-06-30,global_minimum_variance,factor:SMB,0.0018014379763844457,-0.22908831482528164
2025-06-30,global_minimum_variance,factor:HML,-0.00658257375396331,0.17323086244908079
2025-06-30,global_minimum_variance,factor:RMW,0.0028097584459580234,-0.11053186812465098
2025-06-30,global_minimum_variance,factor:CMA,-0.0018444133605409812,-0.11991362298646627
2025-06-30,global_minimum_variance,factor:MOM,0.004261961174455522,-0.12811567605493482
2025-06-30,global_minimum_variance,specific,0.0051419395410085885,
2025-06-30,global_minimum_variance,transaction_cost,-4.316599031763235e-05,
2025-06-30,global_minimum_variance,active_net_return,0.00783824055742828,
2025-06-30,shrinkage_mean_variance,factor:MKT_RF,0.001106642898067107,-0.08907345534327238
2025-06-30,shrinkage_mean_variance,factor:SMB,-8.281776261052382e-05,0.010531909464972983
2025-06-30,shrinkage_mean_variance,factor:HML,-0.004086236667462446,0.10753579504511886
2025-06-30,shrinkage_mean_variance,factor:RMW,-0.005182435453232409,0.20386957921782795
2025-06-30,shrinkage_mean_variance,factor:CMA,0.0020688029650317978,0.1345022022120591
2025-06-30,shrinkage_mean_variance,factor:MOM,0.001503906538137284,-0.04520782685954651
2025-06-30,shrinkage_mean_variance,specific,0.004105551520537907,
2025-06-30,shrinkage_mean_variance,transaction_cost,-8.061992484372616e-05,
2025-06-30,shrinkage_mean_variance,active_net_return,-0.0006472058863750093,
2025-06-30,maximum_sharpe_with_gmv_fallback,factor:MKT_RF,0.0012537757276043383,-0.10091614601088028
2025-06-30,maximum_sharpe_with_gmv_fallback,factor:SMB,0.00017479736600560956,-0.022228927411918425
2025-06-30,maximum_sharpe_with_gmv_fallback,factor:HML,-0.00488458542542877,0.1285456080828217
2025-06-30,maximum_sharpe_with_gmv_fallback,factor:RMW,-0.004224556277564052,0.1661879860272701
2025-06-30,maximum_sharpe_with_gmv_fallback,factor:CMA,0.001302696246162548,0.08469415255287605
2025-06-30,maximum_sharpe_with_gmv_fallback,factor:MOM,0.00129377128378532,-0.03889110573697156
2025-06-30,maximum_sharpe_with_gmv_fallback,specific,0.0040872312049789975,
